Taxa	SY	DF	DM	BM	HI	PH	SF	SW	LG
166	CDBN_171_CELRK	601.114594523701	-8.69516403208141	-9.1947611948633	-460.97503952516	8.84857955532505	-0.795219078020843	-0.947779386673408	108.584710001675	0.506260275391128
167	CDBN_172_Majesty	644.992177944823	-9.30608936934732	-8.21626802177478	-1571.3693342059	18.1151312276638	-7.57332731418738	0.987130348075562	182.476095117116	0.574216245046552
168	CDBN_173_ND060197	272.751040041413	-4.95719649694321	-5.04390416510513	-327.986437737631	10.5204627235356	2.1614811248853	-0.843173068818325	123.27988412589	-0.355476228024642
169	CDBN_174_ND307	543.25306984177	-6.49624514037103	2.77581197357848	-1966.30247457566	10.392628017601	-1.23919079837714	7.91470276013191	138.645327059646	-0.0588972186552697
170	CDBN_175_OAC_Seaforth	81.9607949462581	-7.52507752727206	-5.72132242405616	-543.484183304127	16.949131664648	NA	1.9230164722358	50.1492698073399	0.946624196552317
171	CDBN_176_Sapphire	816.849999446772	NA	NA	NA	NA	NA	NA	NA	NA
172	CDBN_177_Topaz	178.933734837499	-8.56567242398097	-9.78393502125196	NA	NA	-2.66572514957604	-1.36328914468273	44.2743689766081	NA
173	CDBN_178_Seahawk	-169.801046582479	-7.28055317715804	-3.78368907520456	-1011.39159377345	9.66545891628202	-4.03576384114063	3.0305732110217	191.310577812473	-1.15910881229156
174	CDBN_179_Maverick	45.5151159608025	-0.528446716069929	-2.54048615164911	-719.365209720101	15.5850695875166	-5.04879458208285	1.85541926089236	16.5077370553468	-0.273762152866532
175	CDBN_180_Mayflower	794.671013267996	-7.15146812019969	-7.05720657231992	NA	NA	2.55637051252638	0.0896887214271207	146.446322990026	-0.582628721043673
176	CDBN_181_CO_11113	185.008704651773	-11.0826723289611	-7.5226274437954	-1266.70450013734	19.5174697274568	-2.59481375848086	1.25035723185376	188.870018282143	-1.05686322465453
177	CDBN_182_CO_1760	190.213534911451	-8.92507702332108	-13.8766586240867	-1179.35951358255	12.1339678097751	13.6318128204641	-5.69247989534529	159.147983964401	-0.896032702334193
178	CDBN_183_CO_27864	193.623225921608	-9.64005263267181	-9.6171209270832	-506.964381056044	13.7414480854636	0.0681767507103668	-0.497319027791137	150.673571832666	-0.491552635263218
179	CDBN_184_CO_33875	945.908273081229	-8.70432277332461	-3.09830936181564	-529.543242575486	17.5736752963748	-2.44319841522596	3.25037736659536	50.0798991344107	-0.281610868826151
180	CDBN_185_CO_91212_4	527.483253539442	-7.95529718115972	-5.95098772167546	-1360.16110395435	15.6768929144469	5.29340959170681	2.38285222691414	28.1117202885271	-0.136928753373108
181	CDBN_186_53026	625.81334501513	-8.54129296385401	-8.43704932077546	-871.983384046081	17.3127784363973	-7.74932179835696	0.788419176878492	160.373004473313	NA
182	CDBN_187_55063	472.315973497809	-9.48293193014905	-12.8687794032378	-1311.59234170215	12.8866502665884	NA	-3.76900155291367	146.9304182091	-0.540005719192802
183	CDBN_188_ISB_82_865	706.922447475464	-6.63722243384689	-8.73451107779184	-765.660951140562	15.2433588851213	-1.88860071512163	-2.7229173474139	162.873741333966	0.714851388549983
184	CDBN_189_OAC_Lyrik	-115.451749607256	-6.18477097016046	-6.84399656431478	-632.313873977552	12.1582489508271	-8.11918913957327	0.215456876485516	9.53476839253356	-0.591788248148544
185	CDBN_192_Rojo_Chiquito	641.876282718131	-6.51187306537961	-7.75859038718147	-1212.99422146141	10.2692636240687	NA	-2.30080506257887	162.695329187175	-0.795474842551481
186	CDBN_193_Kodiak	32.0027894408438	-9.15651134917047	-5.36374039788425	-1017.99119823633	5.20948881543916	-9.13104531587345	1.80646291301625	249.150165602393	-1.06211403282453
187	CDBN_194_Laker	510.244377462116	-7.66249412024115	-11.3526730055236	NA	14.627512006541	-6.3266216924323	-4.93468512890244	112.159044951538	0.181805449761134
188	CDBN_195_Lariat	129.792847947862	-7.43498846188428	-3.41776168441966	-2051.24205488322	12.3150170965319	-0.880616856531872	2.76978472181054	187.724990143984	-1.00433265771274
189	CDBN_196_LeBaron	548.882951814012	-8.77996944442966	-6.71763106992937	NA	13.5098514598071	-7.02872024506468	2.79393877238913	90.9511245789853	0.716694154709808
190	CDBN_197_Lightning	350.366494525547	-6.6344912403806	-8.59198438960662	889.735187995421	10.569942992412	-3.11156153250661	-3.72291657163687	102.140872146423	-1.03376901828828
191	CDBN_198_Merlot	638.653351129664	-7.92612266727237	-9.66213255042097	-930.958460833228	16.1385115333444	2.79152524468692	-3.20161338777855	141.071915277335	-1.18498952964466
192	CDBN_199_Montrose	497.76443824402	-4.86962933610778	1.34138222509507	-276.734771480128	5.81339534079853	1.59961949010984	6.85431626083885	142.298691896754	-0.278829860714049
193	CDBN_200_N05324	59.0582075366677	-10.5082692736443	-10.7932468013	-1155.99376438221	19.934859164361	-5.75648416945089	0.203391176275644	261.109664505296	-1.57459598770999
194	CDBN_201_Newport	904.543602524991	-5.51519160186457	-5.68040856446598	-1573.94371053585	2.98094953083124	-0.164908182988183	-0.604290061728557	185.223025721219	-0.136405380538157
195	CDBN_202_Nodak	NA	NA	NA	NA	18.3475802778806	NA	NA	NA	NA
196	CDBN_203_OAC_Laser	485.705854170393	-7.61267792041528	-7.31947864616996	-1415.22650577027	12.8381455863473	-7.65948106026796	0.156381691426046	29.6471176096758	0.174258848957308
197	CDBN_204_OAC_Rex	911.392121053625	-9.15169413167548	-5.55628604687553	-1235.32263411923	4.27410827524261	-0.41243675457306	2.83632737566873	147.035221737821	-0.269456974349029
198	CDBN_206_Quincy	159.454026058618	-5.2946690164894	-6.25018669257622	-874.375756107901	16.2542015383901	-6.52396344261061	-1.36757987192381	7.0495870680744	-0.338422925369721
199	CDBN_207_Raven	640.346814237186	-7.43923495206741	-9.95545259463358	-995.073940319658	15.3008952152355	NA	-2.43079981450841	149.108894663148	0.0253298728982297
200	CDBN_208_Roza	-125.25144986941	-8.35000604791681	-9.40758103777884	NA	14.0898474201496	-7.48412739872152	-0.468825504013505	-3.79571862606882	-0.30611513307607
201	CDBN_209_Sanilac	626.800986556815	-9.40142042890767	-12.805045803111	NA	12.0732594991432	NA	-4.13469120858211	153.299401384696	NA
202	CDBN_210_Santa_Fe	682.650298603171	-9.58092756328654	-6.93139314242532	-2080.82367283589	26.8258067416262	-0.949570655872339	1.54852949722434	165.824336229831	0.325451362728605
203	CDBN_211_Sawtooth	-115.800075399589	-6.47780223102039	-7.99622571918063	-539.727721389762	11.6121083384319	-8.80907673594009	-0.933169088223293	4.71210870898493	-0.383561474245089
204	CDBN_212_Seabiskit	180.116153558601	-9.52968048678729	-17.2428896414856	-1513.24710928212	15.2421123505038	-11.1067988518227	-7.38980340659604	137.587478456706	-0.369299527934091
205	CDBN_213_Sedona	-114.851998219083	-7.7603204997764	-1.76252866036163	-2128.95525650766	12.8490538625554	0.654891027467916	4.76231280487798	268.088423883008	-1.03628426919085
206	CDBN_214_Sequoia	448.894249870379	-10.5783861298478	-15.1226944173666	-1474.92207632463	16.7672027883817	-8.05537198402944	-5.38277189640661	214.74719085584	0.668145636449519
207	CDBN_215_Shania	516.398633463872	-5.84848379469309	-1.37684413610975	-1323.47712821499	12.7594199462712	-0.875473165421668	4.69969774155803	41.056933277015	0.0831951861165571
208	CDBN_216_Shoshone	97.4566833695628	-6.77345141762742	-8.66453835195392	-1708.60630498463	13.8787803482527	NA	-2.60935939475622	-5.94305515891106	-0.456065004201486
209	CDBN_217_Stampede	192.970164448342	-6.3735683465809	-7.02507451570111	-963.420894861284	11.2895579355617	-2.81984740524131	-1.6825628092587	32.6300577276821	0.428717588911418
210	CDBN_218_UCD_9634	225.588251215033	-6.32603112034202	-4.97361162835291	-517.999568182359	12.3505348581404	NA	0.82565078241575	21.6869870528121	0.607304887241685
211	CDBN_219_UI111	454.33894815346	-3.75857086745804	-6.15091422943317	NA	16.8121739971538	NA	-2.29920262712241	186.036100072184	0.936814143441616
212	CDBN_220_UI126	224.208210815166	-8.17250353968967	-5.2408579478413	-1188.16900627488	16.6167699742258	0.42520507164216	3.11078259714807	48.115664209917	0.547037992363445
213	CDBN_221_UI196	78.5985728161489	-6.94914051128522	-5.77537158429096	NA	17.5516576467517	-2.13178787434397	0.275178006563824	200.290411240374	-0.272994262605932
214	CDBN_222_UI425	462.345756945442	-4.52760870865912	-12.0331335669142	NA	15.6755148847807	NA	-7.97223368359241	11.4722947829184	NA
215	CDBN_223_USPT_ANT_1	-428.800034790053	-6.8269791305481	-10.0015058784646	-247.703797975047	8.02901366519174	-14.2014859696484	-1.74129472821049	-14.1943273896918	NA
216	CDBN_224_USPT_CBB_1	135.12808571005	-8.03279617441552	-14.4460309689993	-1282.16701089021	13.0510594372599	-11.8577158385382	-4.85711142969892	37.5190235847644	NA
217	CDBN_225_USRM_20	-52.1171127042045	-6.72903845926236	-0.941798197754976	-527.528437690854	18.009878899871	-7.64144444050591	4.72131264415818	272.57982741711	-1.03026784745225
218	CDBN_226_USWA_12	484.748500430404	-6.74862188612589	-10.1180570822745	-902.855248885399	16.9031905690711	0.216727562171094	-3.3687755847581	163.32979269151	-0.544282916299064
219	CDBN_227_Victor	358.787408661448	-10.7166261935171	-14.615236458498	NA	11.3232878195922	NA	-3.93886330052176	115.709601907527	0.335375329773046
220	CDBN_228_Zorro	613.874823438519	-7.80899275869649	-4.3872315478658	-1096.69514521915	14.6282567342679	-2.08519770380516	1.92408244158462	184.4809053061	-0.892930410428507
221	CDBN_229_6R_42	271.031208582236	-10.1814246018129	-8.37587703205509	NA	11.8508880605173	NA	1.27632181298474	78.5994855319689	-0.479483496032069
222	CDBN_230_Ivory	527.776231800292	-9.59184393850301	-11.178465546996	NA	22.2690544105099	NA	-1.16599600587885	110.502377471038	NA
223	CDBN_231_JM126	330.952739466624	-10.1855682408627	-15.8611186129075	NA	12.7807941348954	-0.613949707663741	-6.10703499705666	181.726389575543	-0.258907650967746
224	CDBN_232_OAC_Gryphon	208.10103935503	-6.96069474859103	-3.58926058461597	NA	-3.02395099945823	-1.68082953001465	2.44304141192178	227.886348743514	-1.10367544433202
225	CDBN_234_UC_BTS_96114	-209.962967117341	-11.7974996480786	-11.5490944001178	NA	-0.11730977544249	-4.71117557961541	-1.27365769491028	204.115623123175	-2.03089922385263
226	CDBN_235_UCD_9623	391.923054238401	-6.53734255342225	-7.89427031467387	-1165.04927207623	23.5979587304382	NA	-1.71980339659385	205.600120557813	0.524311705272067
227	CDBN_236_Rosetta	198.491199995945	-7.31056025475734	-4.78354983790287	-1679.82187815343	18.9636081613285	NA	0.125260505051981	204.892618547839	-0.54521858548123
228	CDBN_237_Longs_Peak	24.8701155229779	-10.1176908420729	-6.3354472443559	-824.566693842216	14.5517188275882	-4.26468722109909	1.68632174100518	219.705439165478	-0.650736545708225
229	CDBN_238_Midnight	103.039430270213	-8.9159686780759	-12.7750622538106	NA	17.2823265935074	NA	-3.76320713973309	63.9406085389043	-0.0329090458117505
230	CDBN_239_Arthur	156.402326584469	-11.7424212522906	-9.56311497279034	NA	-0.798712633713608	-11.9080067344405	1.27686877287988	244.97947260229	-1.30911848849
231	CDBN_240_Norstar	648.434611227132	-7.07941589809415	-6.74148753992347	NA	16.1188403104427	3.11415388111222	4.76845405430716	115.826235205733	NA
232	CDBN_241_AC_Ole	410.848447431687	-10.3144259853508	-12.7790741435932	-1338.82917620905	14.5802872021014	-1.86206276022862	-2.53243784184877	116.825219957987	0.131011745421847
233	CDBN_242_AC_Pintoba	62.9555854483032	-11.2808578991406	-10.2407273844189	-840.311579414018	16.3306267222077	-9.33230706004549	-0.577399043475056	210.182754057414	-1.24978673009076
234	CDBN_243_Apache	19.7331607376894	-6.86710876975803	-10.3653251824366	-611.13089759684	20.1380465904771	-7.14913839789556	-3.65666128972906	170.536160169415	0.123746669258166
235	CDBN_244_Bandit	-96.2111352936549	-0.371935522781811	-1.71497412627149	-1706.76475869232	11.8468744940339	NA	-1.99252913952252	24.7623135851431	-0.229327235235542
236	CDBN_245_Bighorn	298.007967768762	-1.58156219995802	2.08151216865006	-1362.18329785744	16.396680119464	-4.77476938889162	5.39002216441904	-5.80905785192817	NA
237	CDBN_246_Blackhawk	-202.471746920236	-12.4634484516108	-17.3852272300714	-992.185289298384	14.4378196757901	NA	-4.60632843603036	175.87276210882	-1.4755031081161
238	CDBN_247_CDC_Crocus	-51.6621373135378	-8.2243896191274	-4.94465070861037	NA	17.1178943798324	NA	1.24835474816303	217.926505446511	-1.8546420231247
239	CDBN_248_CDC_Expression	4.90938456349736	-7.34311138088141	-8.42024936855752	-109.786363529925	9.5650399209996	NA	-1.04382354156962	30.9434540085369	-0.495345006635377
240	CDBN_249_CDC_Pinnacle	-27.1629357917635	-10.1421037792341	-10.9094315423051	-1020.12866231787	11.7985291119653	-13.0978717365177	0.31641932902983	-7.99604631227771	-0.0796017235570111
241	CDBN_250_CDC_Pintium	418.921504792532	-6.50653724701034	-9.73176645084416	-1148.72278105777	11.4317790858117	-4.75133320658501	-3.08415709191099	144.933692453539	1.3966638546528
242	CDBN_251_CDC_Rosalee	333.309111431189	-5.06759337406713	-4.52332007378943	-1786.84830698785	17.8264013770622	-5.21282690439549	0.986146332140835	0.332916608728591	0.145759342833642
243	CDBN_252_Condor	843.783251148219	-7.50341802137292	-9.58580686436599	75.6532339278696	-2.26122374032391	1.46607089507878	-1.66030948203596	145.98382323708	-0.345342184029994
244	CDBN_253_Coyne	439.88044666977	-8.91560172256259	-11.7883470164985	-452.703976811376	9.89689378302629	8.51067408937999	-2.80644419501195	153.561091396218	-0.0324766999900749
245	CDBN_254_Croissant	868.396288958857	-8.90251135815197	-1.27566682678518	NA	NA	-0.315460415251537	5.16115975733295	218.207686414629	0.117882562031843
246	CDBN_255_Eclipse	390.303432248453	-2.90968978746762	-1.83612428288022	-728.991274339317	8.6055670177922	3.76694809058038	2.61955911940114	79.0979342970891	-0.295900194925454
247	CDBN_257_Envoy	-140.323173492253	-8.35238515914125	-7.23939404893486	-967.098757558431	17.2498079731714	-15.7062336777767	1.22576338516818	54.335754078876	-0.315763175061946
248	CDBN_258_Fiesta	556.454735513685	-2.74780143790499	-2.32964086234992	NA	15.964494136119	NA	0.299142451796807	120.049643574459	NA
249	CDBN_259_Frontier	482.196463055322	-8.43417764513208	-8.97966684775597	NA	NA	-0.699918744203381	0.156443684077494	107.365621773103	-0.0531325998302563
250	CDBN_260_Gala	527.192416236698	-9.92837642529273	-8.39785340025479	NA	16.4016562613309	NA	0.897877930524146	129.788773779336	NA
251	CDBN_261_GN9_1	-90.4596022223812	-10.272544124482	-10.3759443178622	-1813.75657497939	11.9730844954931	-12.8696107419901	-0.0972548797291812	5.06314393319576	-0.489828301681412
252	CDBN_262_GN9_4	267.92085989802	-7.29499071344913	-5.41273315466654	-998.311355542064	7.95572840256365	0.594385016245519	1.77784065452301	43.9455272448216	-0.483942826805281
253	CDBN_263_Grand_Mesa	359.945822056455	-5.85099472831972	-5.73099072304026	NA	3.08809553082854	8.06283829640084	0.62234099949329	199.55194740105	NA
254	CDBN_264_Harold	354.332304480914	-7.00843134062907	-8.03050859189361	NA	18.2459375114916	NA	-1.25405856445057	200.254996739907	-0.0506826464383266
255	CDBN_265_Hatton	491.712046935862	NA	NA	-927.398375627438	18.0620708800164	NA	NA	NA	NA
256	CDBN_266_Holberg	414.065871984834	-3.67558734659357	-4.60024346919029	NA	20.650637139416	NA	-1.30674814074445	48.9791754645747	NA
257	CDBN_267_Huron	-60.2054761584606	-10.6027141421366	-10.1631648048957	-1367.61901616044	15.6673625703943	NA	-1.48205116907554	211.06993017538	-1.27908080480101
258	CDBN_268_ICB_10	-25.965028804508	-8.52356514132368	-4.67755948289992	-2210.00962223799	8.23192753101133	-0.0960001776642762	2.98955733334228	169.691762946563	-1.14300332248807
259	CDBN_269_IP08_2	727.520806079307	-9.54389446076656	-8.5642053633959	-1582.11165825754	10.5389128208718	-4.77815211325122	1.57042544248425	141.465188637105	1.51540043599254
260	CDBN_270_Jackpot	153.68479175677	-4.88789710813804	-2.44509639450877	NA	NA	12.2914388492344	7.88836764483844	180.597194352366	NA
261	CDBN_271_Jaguar	196.910161379508	-9.5783579540717	-7.37979875063833	-662.365811446902	5.51414157266467	-1.69375295204384	0.0376328867201585	203.006579525345	-0.777763711840193
262	CDBN_272_Kimberly	748.431381963517	-8.78469248495256	-11.1102548435124	758.180663954589	8.4334019540084	-0.820969359725447	-3.96461062340967	148.227048659667	-0.902838738551841
263	CDBN_273_Vista	168.67302186459	-8.36146763285246	-14.3696993970245	-1283.63669796884	12.3636514854761	-7.94358114481103	-7.51471251686664	157.512606266401	-0.617939858052994
264	CDBN_274_Viva	566.451608427847	-7.76372296502474	-7.12774174645666	-1102.601580289	9.76814528071441	-4.51482296527097	0.968089471546288	77.1255493154414	0.298476452145784
265	CDBN_275_Burke	19.9773883800918	-3.1972916172833	-0.980739544807976	-1758.3452139976	6.42359642183235	0.125194048422346	1.85770011382111	5.13026618860586	-0.815067695201378
266	CDBN_276_JM24	597.50522987847	-7.01590435550328	-8.15249771959009	NA	19.5507170628308	-3.76288034112159	-1.47373718300417	133.409953155101	-0.305045306161134
267	CDBN_277_AC_Mast	419.227770999934	-7.08430909470774	-6.38427449469065	-775.964325481936	8.50245056023168	-9.09845758185239	-0.823813491360772	50.324281566302	-0.256887537129986
268	CDBN_278_Chinook2000	234.514685103407	-5.64411680086613	-0.83146297371102	NA	3.18184352299127	0.86664560612307	1.92078058117036	129.341680730596	NA
269	CDBN_279_Cran09	603.154992602686	-5.84298934129944	-6.2154153889367	NA	19.3127717031871	2.06594993298891	-1.42918687038425	119.584000795479	-1.23924830640977
270	CDBN_280_K407	194.067242681915	-5.30076304753569	-9.17516632361771	-1107.39323325525	10.4842303324034	0.766397366760909	-3.98212979003749	73.952918060647	-0.571998690672014
271	CDBN_281_K59	347.026923533736	-3.16778259348369	-4.32407635825593	-1012.81298105178	11.1688517375792	-4.99402049392076	-1.48678937783072	53.4187924370658	-1.10077129975625
272	CDBN_282_Kamiakin	150.497771071703	-5.48503074441399	-5.72001738015933	NA	18.8884067341347	NA	0.388366417933399	167.73310137817	-0.863234561143535
273	CDBN_283_Kardinal	-77.6762802546635	-11.4637900118972	-9.69869510204218	NA	NA	-10.2557543386948	0.704718328020321	198.590650494425	NA
274	CDBN_284_Lassen	397.002463170281	-7.14378009450672	-11.2461369817551	-1397.2016149302	13.9818434999641	15.7194713260961	-4.14186299307028	145.572774254344	0.263730155477379
275	CDBN_285_Montcalm	927.755254451062	-5.59440443797139	-6.84744758928291	-844.47573041126	18.2422105268005	-1.53094616582735	-2.14129001088294	145.672066169791	-0.212433574262395
276	CDBN_286_CDRK82	156.882288770859	-11.1182916998762	-14.867151511221	-50.8817340857901	11.3476873053458	-0.168199018702369	-4.48554082734646	89.319811022444	-0.23916284241633
277	CDBN_287_Centralia	475.83846957572	-5.12540456407915	-5.7093931361487	-973.215878456557	8.96860449998526	-9.21466068139989	-0.530703164937832	52.5866906313826	-0.17269124489045
278	CDBN_288_Cygnus	614.950532081938	-7.1434331538741	-9.5463380495776	-491.116009428582	10.2732161867063	-3.93877702349436	-2.84741716078055	202.147010932689	-0.473435391480217
279	CDBN_289_Harowood	536.909911469909	-8.26602478631249	-4.38091720620566	-986.223971182674	9.11038517984168	NA	3.45144619997471	203.275013949423	-0.468637888652336
280	CDBN_290_UI259	435.128250321647	NA	-6.60090319755301	-1620.88604667255	9.7281765032945	NA	NA	120.111901972997	NA
281	CDBN_291_UI722	491.752791810287	-10.321281159915	-14.7275126265183	-1699.78586281909	15.340258556173	-1.81505913085141	-4.63576604141542	189.864041529926	0.277459144539284
282	CDBN_292_White_Kidney	719.329556479461	-8.70402258974609	-11.0944909788749	NA	17.939147593556	NA	-2.93098717489494	135.478338721794	-0.502246244650045
283	CDBN_293_AC_Compass	87.9927788625696	-7.36638859106523	-6.53982655680187	-946.873035002453	9.10634659941102	NA	-4.88201991467943	157.003769383587	NA
284	CDBN_294_Arapaho	353.81771592274	-8.63123905844197	-12.238843821527	-1697.3372502792	15.7938362978778	0.747840573041592	-3.72313603563574	166.934765950248	-0.695321253253579
285	CDBN_295_Avalanche	-8.37950129873224	-6.104813276003	-11.9274093997552	-1571.81780213584	8.32150523363389	-10.1729747544761	-5.78073487696597	38.5376511991376	-0.374915890260277
286	CDBN_296_Aztec	816.948669536221	-6.34792840233682	-12.8812891357707	-1334.34768145491	16.0715351218597	NA	-6.41031608596564	161.178210988189	1.1605883768027
287	CDBN_297_Beryl	487.878716560266	-6.8801550043846	-8.46227310447082	-737.115465741043	14.5346109594293	-7.40852659493183	-1.46040422966756	181.475124323951	0.295266024422174
288	CDBN_298_BillZ	277.920886492482	-3.2068210333067	-8.80575075585356	-725.058656009589	8.44923282206239	NA	-0.476363156131648	10.1641847524863	0.970239289310486
289	CDBN_299_Buster	364.876176532604	-8.49814476499633	-13.0570868464509	-870.2255692785	20.4053353913081	-4.24718711534837	-4.73387443787251	176.628485833583	0.281603481000767
290	CDBN_300_Chase	836.406375716704	-7.66151442122496	-11.266459674169	859.468311576913	0.957922409979884	-2.99679361574772	-5.7016147179275	122.223334118932	0.62715755171989
291	CDBN_301_Crestwood	781.596136900123	-9.55031490233208	-15.4743360196489	-1964.71047323177	19.8824800815886	2.47533761338025	-3.45438550939843	139.112361466613	NA
292	CDBN_302_Desert_Rose	245.803963991573	-5.46183962604226	2.45135466578396	-532.123229618301	6.64022728661775	-0.981318621955296	5.45202836984215	156.142235077706	-0.862711458220973
293	CDBN_303_Mackinac	344.531716841392	-8.1523561980981	-2.65058164492949	-745.227278378963	17.935274675431	-8.61106203434655	4.56834960128432	176.42129659776	-0.724629819351007
294	CDBN_304_Matterhorn	685.420094551396	-8.84758419029111	-11.933463478659	-2400.02158952526	7.59765637422688	-1.59072555067317	-2.95006213573096	191.667033118911	0.345418602792633
295	CDBN_305_Max	NA	NA	NA	-1740.60942411549	14.303651698168	NA	NA	NA	NA
296	CDBN_306_Olathe	93.6093099988803	-2.70560310161669	-7.37593241019863	-2621.81520645916	15.5023017074643	-15.6849004803073	-4.17434778903037	10.4604476782725	-0.189085148296441
297	CDBN_307_Shiny_Crow	200.501145387138	-11.3166166436006	-11.1545641916793	-1305.70588818126	9.55417429226883	-8.79343692204376	-1.2136110324752	200.309058983749	-0.953457665123895
298	CDBN_308_Sierra	547.792761267245	-9.93537071894674	-9.24284678808763	NA	20.2981548186489	7.31340087600244	3.74775000036761	113.371640569319	0.00272458120235676
299	CDBN_309_Starlight	550.712133063613	NA	NA	-2361.94930231853	14.673501310946	NA	NA	NA	NA
300	CDBN_310_T_39	309.209605146998	-6.38604845925381	-0.494160285495955	-1002.59003008765	18.0884220012149	-7.21219165653056	5.17826886144445	65.8581448354175	-0.43519018160897
301	CDBN_311_UI114	562.423758681985	-11.6015155941074	-14.7720088895214	-755.705536738829	7.4154086854498	-4.51872570916024	-4.25139867671896	168.677350942147	0.597551689288214
302	CDBN_312_UI239	733.988798094539	-5.61925371776265	-8.85510519713792	NA	16.2017798865343	NA	1.36682899845485	119.891605953671	1.09085428450533
303	CDBN_313_UI537	-54.6527019109577	-8.15432879970661	-8.95943197802921	-1563.32460626777	14.9693642047352	-2.18527672853723	-1.13067087381454	18.9481332348104	-0.554070816223189
304	CDBN_314_UI59	582.086914686323	-9.0297889932799	-10.6117204832864	-1222.94098730252	14.9605391310266	NA	-1.37859211260457	10.1500164527857	0.552602375672055
305	CDBN_315_UI906	255.97299916759	-10.8078250112073	-13.9108711697986	-840.709690752445	14.2339560270604	-3.74176980721323	-2.9697171517647	211.862261860646	NA
306	CDBN_316_UI911	111.084056202974	0.131733068978312	-0.775715562166914	NA	10.0680334017674	1.77155836811731	3.72636146932986	37.9843986084669	0.0847987668207194
307	CDBN_317_US1140	51.7028907370924	-7.18614263783578	-4.96776064690601	-1267.993575182	19.6950425391681	NA	0.305516207662961	126.256073448664	NA
308	CDBN_318_Weihing	738.818801339265	-8.03016682735739	-12.1608205275611	-1102.49161562395	20.4775693443576	-4.76349455139556	-0.111638261384856	120.88452034954	NA
309	CDBN_319_Yolano	311.465999296985	-10.5356811428421	-12.5904546050261	-412.628170152439	7.02351508476599	-1.03341239253781	-2.26493147857681	191.072132172224	-0.327527120656113
310	CDBN_320_115M	741.288195099051	-7.61788395947216	-7.28903112271165	-470.830345449545	15.7493605456764	-3.97448175391126	0.765326284732145	137.182854061109	0.736170524287298
311	CDBN_321_Black_Jack	440.584856342369	-4.35593555306622	-5.48623441831907	NA	2.77212475888224	-2.05167044396845	-1.40862960342033	54.2555674562448	-0.322661963826174
312	CDBN_322_Harblack	379.28713371941	-2.45568756692208	-4.51636524598077	-1382.5584572998	7.86836632478044	2.38121739582119	-1.90046193625083	49.2371648559192	-0.123804977366207
313	CDBN_323_Harris	373.85262658071	-10.6399278170558	-11.9287957338386	-778.775559696337	19.7407467124065	1.78154976291677	2.523636404482	188.596026938713	NA
314	CDBN_324_NW63	-7.93233733167476	-10.4573126162444	-14.1803071922121	-1080.91652479701	9.45983979403295	-8.63553211809445	-0.357110334597775	-14.4219944547651	NA
315	CDBN_332_COSD_7	424.043128283578	-8.12337353448749	-5.55074544745482	NA	NA	0.273713233323551	2.22798181185994	149.164616056335	0.440870782541736
316	CDBN_339_Dynasty	434.538514059108	-10.478389809729	-15.6793853966003	NA	NA	NA	-4.91705353274867	154.884757754424	-0.149206310898291
317	CDBN_342_PT9_5_6	699.446845351302	-8.04421652535626	-10.7231612819692	NA	NA	-8.56005168465924	-2.57698266425525	184.369655146732	0.50638662404538
318	CDBN_343_USPT11_13	263.734493262457	-8.78729648253066	-7.19480560846343	-955.887466510475	7.98421821936088	NA	0.916560588248315	50.9482947283342	0.206360745372273
319	CDBN_345_COSD_35	604.415824636852	-10.9206750965498	-11.4877147698435	NA	NA	-2.80028361426564	-0.415454407671661	120.598701593193	0.108612506898233
320	CDBN_349_Zenith	173.703870833097	-8.89025628247858	-10.0875497693424	NA	NA	-12.3515477787074	-1.53350260608812	178.658433273257	-0.545143133984556
321	CDBN_351_Alpena	-3.08422495044504	-11.7768683831235	-8.8264983907576	NA	NA	-14.8637039977897	1.73111746753922	188.481909814823	-1.23267518701621
322	CDBN_353_USPT_7_8	23.5324808442899	-9.96216913180758	-11.0594320513342	-1450.40827674509	10.9915188548742	-15.1000240761023	-2.34983663859304	63.5586135696381	-0.293937488338628
