x
110694.11436669
30574.2289713027
15194.7846583166
10810.8133228792
9680.20015724653
6224.78187107915
5975.24361615968
5113.52132341876
4665.49339513184
4594.37393089214
4183.90962903161
3654.83156288356
3549.54327149166
3195.98214415487
3155.85661301487
3067.50084999975
2900.78496306276
2742.9583229422
2612.34736327732
2514.02595110622
2469.86552480655
2345.63117712853
2296.58796288388
2221.07619621183
2096.77517927005
2028.01349731824
1982.95786681617
1939.38648596311
1869.83608109416
1832.19802587615
1761.605976501
1726.98336858011
1658.1408125224
1626.32826066267
1619.36265665058
1598.13130655677
1565.06958599078
1525.89915556218
1501.4272549917
1484.38316793458
1471.68594888545
1443.57929121884
1439.61627465797
1385.69383519403
1372.88853820041
1353.82792670912
1345.26562415518
1335.03689881527
1321.47243996082
1302.01608831911
1288.27505619373
1269.0291033844
1263.63213993234
1256.52419582029
1252.56017504064
1240.588520276
1229.47605644431
1213.83977933494
1206.96940821771
1198.6448993802
1187.93331940308
1176.85530659395
1168.26785941279
1160.95258529745
1152.0383740915
1149.44286267238
1147.09855615705
1136.43674316232
1130.92848098491
1126.49295819665
1121.21409905244
1116.37360876767
1109.02761836253
1107.71181218119
1103.55630979742
1099.78224418243
1093.83545822244
1086.31586818052
1080.6402296803
1079.38998145798
1072.96598324326
1066.99141360166
1063.44942631627
1059.88589879939
1055.48729076883
1054.77742504537
1051.65868898026
1046.48650473182
1044.21026579008
1040.975748439
1036.6587381647
1033.88184788108
1031.36789612557
1028.57975784721
1025.02949537364
1022.50117708777
1020.46803393098
1016.26016201941
1014.72204598894
1012.08001563587
1007.46932880405
1004.09769143307
1000.53853196864
997.636833685362
995.896203669819
992.680424537393
988.336364507962
987.552108182339
984.595838350814
981.67756190778
980.176368698843
979.413216204522
975.646934092216
972.926150540933
969.693385652553
967.065675212507
961.490517409943
960.327848179331
958.576444391514
955.439568072236
954.234431686018
951.743146698749
949.923623018801
947.368124533287
944.887756048632
940.913327967979
940.470668827848
938.356505094554
937.839424632164
935.036261197212
932.168853720662
928.948564854267
927.410802626025
924.162890498493
923.429400278084
921.840644812119
920.980804520403
916.808373606728
915.532889544961
913.83854660959
911.413641816132
910.175282895606
907.881468074328
906.670533134884
903.865717913061
902.317204436786
901.709936939688
899.626492703726
897.477061762412
896.183173112983
894.707267687561
893.173316182059
891.934151460401
887.830447873989
886.737504663643
884.734118209884
882.631489745344
882.090488582822
880.254489388057
879.722423548645
879.164828131758
876.745320426143
874.944138753992
872.932300605976
870.531591379691
869.85332971547
868.80241512763
865.672424684546
864.068867002779
861.726988512933
860.845079185777
859.516863378286
858.239296610247
856.28954276486
853.872567648155
851.843425120543
850.188542166306
848.759241576155
846.874132339834
845.349365464867
842.731283314179
841.737135600143
838.123430446273
836.643502931861
835.58751124104
835.148196162407
833.335857442453
830.806695596649
830.067975355104
828.189753713644
827.254375357641
825.855287938685
824.885465637607
823.864222204762
822.663696590081
821.20757352512
819.417354454689
817.964079386432
817.153724255172
813.029298114998
811.287037212721
809.269482132943
806.344314073552
804.868880724986
803.800058718432
802.188231776159
800.994957787406
797.808763977693
797.225890296971
793.385862181036
792.28923673472
790.668006922846
788.998192955447
786.653593298848
785.454041798066
782.744424373542
779.827031742841
777.350755710248
775.880202148845
774.609955119403
772.163448313378
770.317798132385
768.529841151856
765.904920722913
765.266620846211
762.909643765032
761.720638886603
760.869060280063
758.150568069195
756.746637986063
754.995953540834
752.877497212888
750.343231491479
747.67044780678
747.113031380187
744.27288991409
742.05630492816
740.515434823806
737.901693447359
735.393797008552
732.719925785622
730.709527332505
728.457436187856
726.278477798988
725.247249240519
722.532612918533
721.785019459507
719.677620086395
716.820212581158
715.080075103008
711.226872412828
709.716240859608
708.907542166491
706.285383808008
702.253580439101
700.620191429612
698.630206871166
697.00739890992
693.325758875471
691.393826588948
689.530599106749
687.125365300511
685.880542158408
684.451377348874
681.511230025063
679.445560354613
676.599308880333
673.336114550227
670.121323750186
668.275201695578
666.06050535751
664.512040284843
660.581126087578
657.965867521222
655.824144256232
655.153357878685
653.307216105339
650.550270822263
648.937609113617
642.577241010294
640.27888064046
638.768599010296
637.790232767416
635.938869437181
629.477348885475
627.315870286041
626.715045028292
625.216236881417
623.21695418146
620.123592710832
618.406264740262
614.719221145895
614.217163865348
608.322566315156
607.377149130835
602.079483509518
599.921751604317
599.151171821125
595.715880471706
594.934763181353
593.214654176791
591.765778668448
590.123959187045
587.609859278796
586.333253000561
584.849808543496
583.229186028802
581.346928009655
579.528669749685
576.447934340223
574.719506053604
573.25657594453
571.076951643176
566.26570260345
561.707117010859
559.949532869403
557.060130912307
556.669762325194
549.300991254848
545.556747281184
540.27752707388
534.027359920792
533.262822704834
531.502393635632
529.485747765062
523.53841422026
517.854369576221
514.176361193026
511.072802838042
503.133386279766
499.928487197128
494.692042296812
486.399478824486
483.107710020637
480.568138109423
475.239449677333
474.170911247484
462.590417332061
458.811094981633
445.947661036508
441.824511533537
432.438212696603
418.796766655815
408.669283767097
406.657916271316
395.443801147919
371.881364256269
3.0123958014634e-25
